reasoning_regime,model,budget,firm_key,c4_strict_usable,gate_applied
BASELINE,GPT,B1,294570::2024,True,False
BASELINE,GPT,B1,297090::2024,False,True
BASELINE,GPT,B1,297890::2024,False,True
BASELINE,GPT,B1,298000::2024,True,False
BASELINE,GPT,B1,298020::2024,True,False
BASELINE,GPT,B1,298690::2024,False,True
BASELINE,GPT,B1,298830::2024,True,False
BASELINE,GPT,B1,299900::2024,False,True
BASELINE,GPT,B1,302440::2024,False,True
BASELINE,GPT,B1,303530::2024,False,True
BASELINE,GPT,B1,306040::2024,True,False
BASELINE,GPT,B1,307280::2024,True,False
BASELINE,GPT,B1,307870::2024,False,True
BASELINE,GPT,B1,307950::2024,False,True
BASELINE,GPT,B1,308170::2024,False,True
BASELINE,GPT,B1,310870::2024,True,False
BASELINE,GPT,B1,311390::2024,False,True
BASELINE,GPT,B1,314140::2024,False,True
BASELINE,GPT,B1,317120::2024,False,True
BASELINE,GPT,B1,317240::2024,False,True
BASELINE,GPT,B1,317330::2024,False,True
BASELINE,GPT,B1,317400::2024,True,False
BASELINE,GPT,B1,317770::2024,False,True
BASELINE,GPT,B1,317830::2024,False,True
BASELINE,GPT,B1,317850::2024,False,True
BASELINE,GPT,B1,318160::2024,False,True
BASELINE,GPT,B1,319400::2024,False,True
BASELINE,GPT,B1,320000::2024,False,True
BASELINE,GPT,B1,321820::2024,True,False
BASELINE,GPT,B1,328380::2024,False,True
BASELINE,GPT,B1,332290::2024,False,True
BASELINE,GPT,B1,332570::2024,True,False
BASELINE,GPT,B1,333620::2024,False,True
BASELINE,GPT,B1,335870::2024,False,True
BASELINE,GPT,B1,339770::2024,False,True
BASELINE,GPT,B1,347000::2024,False,True
BASELINE,GPT,B1,348340::2024,False,True
BASELINE,GPT,B1,352090::2024,True,False
BASELINE,GPT,B1,352700::2024,True,False
BASELINE,GPT,B1,353190::2024,False,True
BASELINE,GPT,B1,353590::2024,False,True
BASELINE,GPT,B1,354320::2024,False,True
BASELINE,GPT,B1,354390::2024,False,True
BASELINE,GPT,B1,355390::2024,False,True
BASELINE,GPT,B1,357230::2024,True,False
BASELINE,GPT,B1,357580::2024,True,False
BASELINE,GPT,B1,360350::2024,False,True
BASELINE,GPT,B1,362990::2024,False,True
BASELINE,GPT,B1,368600::2024,True,False
BASELINE,GPT,B1,370090::2024,True,False
BASELINE,GPT,B1,372910::2024,True,False
BASELINE,GPT,B1,373170::2024,True,False
BASELINE,GPT,B1,373200::2024,False,True
BASELINE,GPT,B1,377220::2024,True,False
BASELINE,GPT,B1,378340::2024,True,False
BASELINE,GPT,B1,381620::2024,True,False
BASELINE,GPT,B1,382480::2024,True,False
BASELINE,GPT,B1,382800::2024,False,True
BASELINE,GPT,B1,382840::2024,False,True
BASELINE,GPT,B1,383310::2024,False,True
BASELINE,GPT,B1,388050::2024,True,False
BASELINE,GPT,B1,389680::2024,False,True
BASELINE,GPT,B1,391710::2024,True,False
BASELINE,GPT,B1,393210::2024,False,True
BASELINE,GPT,B1,398120::2024,True,False
BASELINE,GPT,B1,399720::2024,True,False
BASELINE,GPT,B1,403490::2024,False,True
BASELINE,GPT,B1,406820::2024,False,True
BASELINE,GPT,B1,415380::2024,False,True
BASELINE,GPT,B1,417200::2024,False,True
BASELINE,GPT,B1,419050::2024,False,True
BASELINE,GPT,B1,419080::2024,True,False
BASELINE,GPT,B1,419530::2024,True,False
BASELINE,GPT,B1,420570::2024,False,True
BASELINE,GPT,B1,430690::2024,False,True
BASELINE,GPT,B1,432980::2024,False,True
BASELINE,GPT,B1,439090::2024,False,True
BASELINE,GPT,B1,439580::2024,True,False
BASELINE,GPT,B1,444530::2024,True,False
BASELINE,GPT,B1,448710::2024,False,True
BASELINE,GPT,B1,450080::2024,False,True
BASELINE,GPT,B1,450520::2024,False,True
BASELINE,GPT,B1,451250::2024,True,False
BASELINE,GPT,B1,452160::2024,False,True
BASELINE,GPT,B1,452190::2024,True,False
BASELINE,GPT,B1,452280::2024,False,True
BASELINE,GPT,B1,456700::2024,False,True
BASELINE,GPT,B1,457370::2024,False,True
BASELINE,GPT,B1,457550::2024,False,True
BASELINE,GPT,B1,457600::2024,True,False
BASELINE,GPT,B1,460930::2024,False,True
BASELINE,GPT,B1,469750::2024,True,False
BASELINE,GPT,B1,475580::2024,False,True
BASELINE,GPT,B1,475660::2024,False,True
BASELINE,GPT,B1,476080::2024,True,False
BASELINE,GPT,B1,478560::2024,False,True
BASELINE,GPT,B1,479960::2024,True,False
BASELINE,GPT,BINF,000020::2024,True,False
BASELINE,GPT,BINF,000100::2024,True,False
BASELINE,GPT,BINF,000250::2024,False,True
BASELINE,GPT,BINF,000670::2024,False,True
BASELINE,GPT,BINF,000680::2024,True,False
BASELINE,GPT,BINF,000700::2024,True,False
BASELINE,GPT,BINF,000860::2024,False,True
BASELINE,GPT,BINF,000990::2024,True,False
BASELINE,GPT,BINF,001060::2024,False,True
BASELINE,GPT,BINF,001120::2024,True,False
BASELINE,GPT,BINF,001210::2024,True,False
BASELINE,GPT,BINF,001230::2024,True,False
BASELINE,GPT,BINF,001340::2024,True,False
BASELINE,GPT,BINF,001540::2024,True,False
BASELINE,GPT,BINF,001560::2024,True,False
BASELINE,GPT,BINF,001620::2024,True,False
BASELINE,GPT,BINF,001740::2024,False,True
BASELINE,GPT,BINF,001780::2024,True,False
BASELINE,GPT,BINF,001940::2024,True,False
BASELINE,GPT,BINF,002150::2024,True,False
BASELINE,GPT,BINF,002240::2024,True,False
BASELINE,GPT,BINF,002380::2024,True,False
BASELINE,GPT,BINF,002410::2024,False,True
BASELINE,GPT,BINF,002630::2024,False,True
BASELINE,GPT,BINF,002690::2024,True,False
BASELINE,GPT,BINF,002780::2024,True,False
BASELINE,GPT,BINF,002900::2024,True,False
BASELINE,GPT,BINF,002990::2024,True,False
BASELINE,GPT,BINF,003010::2024,True,False
BASELINE,GPT,BINF,003160::2024,True,False
BASELINE,GPT,BINF,003220::2024,True,False
BASELINE,GPT,BINF,003380::2024,False,True
BASELINE,GPT,BINF,003800::2024,False,True
BASELINE,GPT,BINF,003850::2024,True,False
BASELINE,GPT,BINF,004090::2024,False,True
BASELINE,GPT,BINF,004310::2024,False,True
BASELINE,GPT,BINF,004430::2024,True,False
BASELINE,GPT,BINF,004800::2024,True,False
BASELINE,GPT,BINF,004840::2024,False,True
BASELINE,GPT,BINF,005030::2024,True,False
BASELINE,GPT,BINF,005160::2024,True,False
BASELINE,GPT,BINF,005180::2024,True,False
BASELINE,GPT,BINF,005320::2024,True,False
BASELINE,GPT,BINF,005380::2024,False,True
BASELINE,GPT,BINF,005430::2024,True,False
BASELINE,GPT,BINF,005750::2024,False,True
BASELINE,GPT,BINF,005820::2024,True,False
BASELINE,GPT,BINF,005850::2024,True,False
BASELINE,GPT,BINF,005870::2024,True,False
BASELINE,GPT,BINF,005880::2024,False,True
BASELINE,GPT,BINF,005950::2024,True,False
BASELINE,GPT,BINF,005960::2024,True,False
BASELINE,GPT,BINF,006140::2024,True,False
BASELINE,GPT,BINF,006280::2024,True,False
BASELINE,GPT,BINF,006490::2024,False,True
BASELINE,GPT,BINF,006620::2024,False,True
BASELINE,GPT,BINF,006890::2024,True,False
BASELINE,GPT,BINF,007120::2024,True,False
BASELINE,GPT,BINF,007390::2024,True,False
BASELINE,GPT,BINF,007680::2024,True,False
BASELINE,GPT,BINF,007770::2024,True,False
BASELINE,GPT,BINF,007820::2024,True,False
BASELINE,GPT,BINF,008040::2024,True,False
BASELINE,GPT,BINF,008350::2024,True,False
BASELINE,GPT,BINF,009180::2024,True,False
BASELINE,GPT,BINF,009200::2024,True,False
BASELINE,GPT,BINF,009310::2024,True,False
BASELINE,GPT,BINF,009320::2024,True,False
BASELINE,GPT,BINF,009450::2024,True,False
BASELINE,GPT,BINF,009520::2024,False,True
BASELINE,GPT,BINF,009540::2024,True,False
BASELINE,GPT,BINF,009580::2024,False,True
BASELINE,GPT,BINF,009620::2024,True,False
BASELINE,GPT,BINF,010060::2024,True,False
BASELINE,GPT,BINF,010130::2024,True,False
BASELINE,GPT,BINF,010140::2024,True,False
BASELINE,GPT,BINF,010170::2024,True,False
BASELINE,GPT,BINF,010240::2024,True,False
BASELINE,GPT,BINF,010280::2024,True,False
BASELINE,GPT,BINF,010690::2024,False,True
BASELINE,GPT,BINF,011040::2024,True,False
BASELINE,GPT,BINF,011200::2024,False,True
BASELINE,GPT,BINF,011230::2024,True,False
BASELINE,GPT,BINF,011370::2024,True,False
BASELINE,GPT,BINF,011420::2024,False,True
BASELINE,GPT,BINF,011760::2024,False,True
BASELINE,GPT,BINF,012330::2024,True,False
BASELINE,GPT,BINF,012340::2024,False,True
BASELINE,GPT,BINF,012510::2024,True,False
BASELINE,GPT,BINF,012750::2024,True,False
BASELINE,GPT,BINF,013030::2024,False,True
BASELINE,GPT,BINF,013120::2024,True,False
BASELINE,GPT,BINF,013360::2024,True,False
BASELINE,GPT,BINF,013700::2024,True,False
BASELINE,GPT,BINF,013720::2024,False,True
BASELINE,GPT,BINF,013810::2024,False,True
BASELINE,GPT,BINF,013870::2024,True,False
BASELINE,GPT,BINF,014190::2024,False,True
BASELINE,GPT,BINF,014200::2024,True,False
BASELINE,GPT,BINF,014530::2024,True,False
BASELINE,GPT,BINF,014580::2024,True,False
BASELINE,GPT,BINF,014830::2024,True,False
BASELINE,GPT,BINF,014970::2024,True,False
BASELINE,GPT,BINF,015230::2024,True,False
BASELINE,GPT,BINF,015710::2024,True,False
BASELINE,GPT,BINF,015890::2024,True,False
BASELINE,GPT,BINF,016100::2024,True,False
BASELINE,GPT,BINF,016450::2024,True,False
BASELINE,GPT,BINF,016740::2024,True,False
BASELINE,GPT,BINF,016880::2024,True,False
BASELINE,GPT,BINF,017000::2024,True,False
BASELINE,GPT,BINF,017250::2024,True,False
BASELINE,GPT,BINF,017390::2024,True,False
BASELINE,GPT,BINF,017480::2024,True,False
BASELINE,GPT,BINF,017550::2024,True,False
BASELINE,GPT,BINF,017890::2024,False,True
BASELINE,GPT,BINF,017960::2024,False,True
BASELINE,GPT,BINF,018000::2024,True,False
BASELINE,GPT,BINF,018290::2024,False,True
BASELINE,GPT,BINF,018310::2024,True,False
BASELINE,GPT,BINF,019540::2024,True,False
BASELINE,GPT,BINF,021650::2024,True,False
BASELINE,GPT,BINF,023350::2024,True,False
BASELINE,GPT,BINF,023410::2024,True,False
BASELINE,GPT,BINF,025540::2024,True,False
BASELINE,GPT,BINF,025620::2024,True,False
BASELINE,GPT,BINF,025900::2024,False,True
BASELINE,GPT,BINF,026960::2024,True,False
BASELINE,GPT,BINF,027050::2024,False,True
BASELINE,GPT,BINF,028050::2024,True,False
BASELINE,GPT,BINF,028100::2024,True,False
BASELINE,GPT,BINF,028670::2024,True,False
BASELINE,GPT,BINF,029460::2024,True,False
BASELINE,GPT,BINF,029960::2024,True,False
BASELINE,GPT,BINF,030530::2024,False,True
BASELINE,GPT,BINF,030960::2024,True,False
BASELINE,GPT,BINF,031310::2024,True,False
BASELINE,GPT,BINF,031820::2024,True,False
BASELINE,GPT,BINF,032080::2024,True,False
BASELINE,GPT,BINF,032560::2024,True,False
BASELINE,GPT,BINF,032620::2024,True,False
BASELINE,GPT,BINF,032790::2024,True,False
BASELINE,GPT,BINF,032940::2024,True,False
BASELINE,GPT,BINF,033050::2024,True,False
BASELINE,GPT,BINF,033100::2024,False,True
BASELINE,GPT,BINF,033160::2024,True,False
BASELINE,GPT,BINF,033200::2024,True,False
BASELINE,GPT,BINF,033250::2024,False,True
BASELINE,GPT,BINF,033320::2024,True,False
BASELINE,GPT,BINF,033500::2024,True,False
BASELINE,GPT,BINF,033530::2024,True,False
BASELINE,GPT,BINF,033540::2024,True,False
BASELINE,GPT,BINF,033640::2024,True,False
BASELINE,GPT,BINF,033780::2024,True,False
BASELINE,GPT,BINF,034230::2024,True,False
BASELINE,GPT,BINF,035000::2024,False,True
BASELINE,GPT,BINF,035150::2024,True,False
BASELINE,GPT,BINF,035760::2024,True,False
BASELINE,GPT,BINF,035890::2024,False,True
BASELINE,GPT,BINF,036000::2024,True,False
BASELINE,GPT,BINF,036010::2024,True,False
BASELINE,GPT,BINF,036090::2024,True,False
BASELINE,GPT,BINF,036170::2024,True,False
BASELINE,GPT,BINF,036190::2024,True,False
BASELINE,GPT,BINF,036200::2024,True,False
BASELINE,GPT,BINF,036480::2024,True,False
BASELINE,GPT,BINF,036540::2024,True,False
BASELINE,GPT,BINF,036630::2024,True,False
BASELINE,GPT,BINF,036930::2024,False,True
BASELINE,GPT,BINF,037030::2024,True,False
BASELINE,GPT,BINF,037070::2024,True,False
BASELINE,GPT,BINF,038070::2024,True,False
BASELINE,GPT,BINF,038110::2024,True,False
BASELINE,GPT,BINF,038290::2024,True,False
BASELINE,GPT,BINF,038540::2024,False,True
BASELINE,GPT,BINF,038680::2024,True,False
BASELINE,GPT,BINF,039010::2024,False,True
BASELINE,GPT,BINF,039130::2024,False,True
BASELINE,GPT,BINF,039310::2024,False,True
BASELINE,GPT,BINF,040160::2024,True,False
BASELINE,GPT,BINF,040910::2024,True,False
BASELINE,GPT,BINF,041830::2024,True,False
BASELINE,GPT,BINF,042000::2024,True,False
BASELINE,GPT,BINF,042420::2024,False,True
BASELINE,GPT,BINF,042510::2024,True,False
BASELINE,GPT,BINF,042520::2024,True,False
BASELINE,GPT,BINF,042660::2024,False,True
BASELINE,GPT,BINF,043220::2024,True,False
BASELINE,GPT,BINF,043910::2024,True,False
BASELINE,GPT,BINF,044180::2024,False,True
BASELINE,GPT,BINF,044340::2024,True,False
BASELINE,GPT,BINF,044380::2024,True,False
BASELINE,GPT,BINF,045060::2024,True,False
BASELINE,GPT,BINF,045300::2024,True,False
BASELINE,GPT,BINF,045660::2024,True,False
BASELINE,GPT,BINF,046940::2024,True,False
BASELINE,GPT,BINF,046970::2024,False,True
BASELINE,GPT,BINF,047400::2024,True,False
BASELINE,GPT,BINF,048430::2024,True,False
BASELINE,GPT,BINF,048830::2024,False,True
BASELINE,GPT,BINF,049180::2024,True,False
BASELINE,GPT,BINF,049480::2024,True,False
BASELINE,GPT,BINF,050760::2024,True,False
BASELINE,GPT,BINF,051490::2024,True,False
BASELINE,GPT,BINF,051600::2024,True,False
BASELINE,GPT,BINF,052900::2024,True,False
BASELINE,GPT,BINF,053060::2024,False,True
BASELINE,GPT,BINF,053080::2024,False,True
BASELINE,GPT,BINF,053260::2024,True,False
BASELINE,GPT,BINF,053580::2024,True,False
BASELINE,GPT,BINF,053700::2024,True,False
BASELINE,GPT,BINF,054090::2024,True,False
BASELINE,GPT,BINF,054540::2024,True,False
BASELINE,GPT,BINF,054930::2024,False,True
BASELINE,GPT,BINF,055490::2024,False,True
BASELINE,GPT,BINF,056190::2024,False,True
BASELINE,GPT,BINF,058730::2024,True,False
BASELINE,GPT,BINF,059120::2024,False,True
BASELINE,GPT,BINF,060150::2024,True,False
BASELINE,GPT,BINF,060250::2024,True,False
BASELINE,GPT,BINF,060310::2024,True,False
BASELINE,GPT,BINF,060850::2024,False,True
BASELINE,GPT,BINF,061040::2024,False,True
BASELINE,GPT,BINF,062040::2024,False,True
BASELINE,GPT,BINF,062970::2024,False,True
BASELINE,GPT,BINF,063080::2024,True,False
BASELINE,GPT,BINF,064240::2024,True,False
BASELINE,GPT,BINF,064480::2024,True,False
BASELINE,GPT,BINF,065370::2024,True,False
BASELINE,GPT,BINF,065690::2024,True,False
BASELINE,GPT,BINF,066700::2024,False,True
BASELINE,GPT,BINF,066830::2024,True,False
BASELINE,GPT,BINF,067280::2024,True,False
BASELINE,GPT,BINF,067570::2024,False,True
BASELINE,GPT,BINF,067730::2024,True,False
BASELINE,GPT,BINF,068940::2024,False,True
BASELINE,GPT,BINF,069140::2024,True,False
BASELINE,GPT,BINF,069260::2024,True,False
BASELINE,GPT,BINF,069460::2024,True,False
BASELINE,GPT,BINF,069510::2024,True,False
BASELINE,GPT,BINF,071200::2024,True,False
BASELINE,GPT,BINF,071970::2024,True,False
BASELINE,GPT,BINF,072990::2024,True,False
BASELINE,GPT,BINF,073190::2024,False,True
BASELINE,GPT,BINF,073240::2024,True,False
BASELINE,GPT,BINF,075130::2024,True,False
BASELINE,GPT,BINF,078070::2024,False,True
BASELINE,GPT,BINF,078140::2024,True,False
BASELINE,GPT,BINF,078150::2024,True,False
BASELINE,GPT,BINF,079160::2024,True,False
BASELINE,GPT,BINF,079190::2024,False,True
BASELINE,GPT,BINF,079550::2024,True,False
BASELINE,GPT,BINF,079650::2024,False,True
BASELINE,GPT,BINF,079810::2024,False,True
BASELINE,GPT,BINF,079900::2024,True,False
BASELINE,GPT,BINF,079940::2024,False,True
BASELINE,GPT,BINF,079950::2024,True,False
BASELINE,GPT,BINF,079960::2024,True,False
BASELINE,GPT,BINF,079980::2024,False,True
BASELINE,GPT,BINF,080010::2024,True,False
BASELINE,GPT,BINF,080520::2024,True,False
BASELINE,GPT,BINF,080530::2024,True,False
BASELINE,GPT,BINF,081660::2024,True,False
BASELINE,GPT,BINF,083310::2024,True,False
BASELINE,GPT,BINF,083450::2024,False,True
BASELINE,GPT,BINF,083930::2024,True,False
BASELINE,GPT,BINF,084650::2024,True,False
BASELINE,GPT,BINF,085670::2024,True,False
BASELINE,GPT,BINF,086280::2024,True,False
BASELINE,GPT,BINF,086450::2024,False,True
BASELINE,GPT,BINF,086520::2024,True,False
BASELINE,GPT,BINF,086670::2024,True,False
BASELINE,GPT,BINF,086710::2024,True,False
BASELINE,GPT,BINF,086890::2024,False,True
BASELINE,GPT,BINF,087260::2024,True,False
BASELINE,GPT,BINF,087600::2024,True,False
BASELINE,GPT,BINF,088290::2024,True,False
BASELINE,GPT,BINF,088800::2024,True,False
BASELINE,GPT,BINF,089150::2024,True,False
BASELINE,GPT,BINF,089470::2024,True,False
BASELINE,GPT,BINF,089860::2024,False,True
BASELINE,GPT,BINF,089970::2024,True,False
BASELINE,GPT,BINF,089980::2024,False,True
BASELINE,GPT,BINF,090150::2024,True,False
BASELINE,GPT,BINF,090360::2024,True,False
BASELINE,GPT,BINF,090710::2024,True,False
BASELINE,GPT,BINF,091120::2024,True,False
BASELINE,GPT,BINF,091580::2024,True,False
BASELINE,GPT,BINF,091590::2024,True,False
BASELINE,GPT,BINF,091810::2024,True,False
BASELINE,GPT,BINF,092730::2024,True,False
BASELINE,GPT,BINF,092870::2024,False,True
BASELINE,GPT,BINF,093370::2024,True,False
BASELINE,GPT,BINF,094280::2024,True,False
BASELINE,GPT,BINF,094480::2024,False,True
BASELINE,GPT,BINF,094850::2024,True,False
BASELINE,GPT,BINF,094970::2024,True,False
BASELINE,GPT,BINF,095610::2024,True,False
BASELINE,GPT,BINF,095910::2024,True,False
BASELINE,GPT,BINF,096350::2024,False,True
BASELINE,GPT,BINF,096690::2024,True,False
BASELINE,GPT,BINF,099320::2024,True,False
BASELINE,GPT,BINF,099520::2024,True,False
BASELINE,GPT,BINF,099750::2024,True,False
BASELINE,GPT,BINF,100030::2024,True,False
BASELINE,GPT,BINF,100090::2024,False,True
BASELINE,GPT,BINF,100120::2024,True,False
BASELINE,GPT,BINF,100590::2024,True,False
BASELINE,GPT,BINF,101400::2024,False,True
BASELINE,GPT,BINF,101490::2024,False,True
BASELINE,GPT,BINF,101670::2024,True,False
BASELINE,GPT,BINF,102710::2024,True,False
BASELINE,GPT,BINF,102950::2024,True,False
BASELINE,GPT,BINF,104620::2024,True,False
BASELINE,GPT,BINF,104700::2024,True,False
BASELINE,GPT,BINF,104830::2024,True,False
BASELINE,GPT,BINF,105630::2024,False,True
BASELINE,GPT,BINF,105760::2024,True,False
BASELINE,GPT,BINF,105840::2024,True,False
BASELINE,GPT,BINF,106520::2024,True,False
BASELINE,GPT,BINF,108230::2024,True,False
BASELINE,GPT,BINF,108380::2024,True,False
BASELINE,GPT,BINF,109610::2024,True,False
BASELINE,GPT,BINF,109670::2024,True,False
BASELINE,GPT,BINF,109740::2024,False,True
BASELINE,GPT,BINF,109860::2024,False,True
BASELINE,GPT,BINF,110790::2024,False,True
BASELINE,GPT,BINF,110990::2024,True,False
BASELINE,GPT,BINF,111870::2024,True,False
BASELINE,GPT,BINF,114840::2024,True,False
BASELINE,GPT,BINF,115310::2024,False,True
BASELINE,GPT,BINF,115450::2024,True,False
BASELINE,GPT,BINF,119500::2024,True,False
BASELINE,GPT,BINF,119830::2024,True,False
BASELINE,GPT,BINF,120240::2024,True,False
BASELINE,GPT,BINF,121060::2024,False,True
BASELINE,GPT,BINF,121600::2024,True,False
BASELINE,GPT,BINF,122350::2024,True,False
BASELINE,GPT,BINF,122640::2024,False,True
BASELINE,GPT,BINF,123330::2024,False,True
BASELINE,GPT,BINF,123410::2024,False,True
BASELINE,GPT,BINF,123570::2024,True,False
BASELINE,GPT,BINF,123840::2024,True,False
BASELINE,GPT,BINF,124500::2024,True,False
BASELINE,GPT,BINF,124560::2024,True,False
BASELINE,GPT,BINF,126600::2024,True,False
BASELINE,GPT,BINF,126640::2024,True,False
BASELINE,GPT,BINF,126720::2024,True,False
BASELINE,GPT,BINF,126730::2024,True,False
BASELINE,GPT,BINF,128660::2024,True,False
BASELINE,GPT,BINF,128820::2024,True,False
BASELINE,GPT,BINF,129890::2024,False,True
BASELINE,GPT,BINF,130500::2024,True,False
BASELINE,GPT,BINF,131030::2024,True,False
BASELINE,GPT,BINF,131090::2024,True,False
BASELINE,GPT,BINF,131290::2024,True,False
BASELINE,GPT,BINF,131400::2024,True,False
BASELINE,GPT,BINF,136490::2024,True,False
BASELINE,GPT,BINF,136540::2024,True,False
BASELINE,GPT,BINF,137080::2024,True,False
BASELINE,GPT,BINF,138080::2024,True,False
BASELINE,GPT,BINF,138490::2024,False,True
BASELINE,GPT,BINF,140070::2024,True,False
BASELINE,GPT,BINF,140430::2024,True,False
BASELINE,GPT,BINF,140670::2024,False,True
BASELINE,GPT,BINF,141080::2024,True,False
BASELINE,GPT,BINF,142210::2024,True,False
BASELINE,GPT,BINF,146060::2024,True,False
BASELINE,GPT,BINF,146320::2024,True,False
BASELINE,GPT,BINF,147830::2024,False,True
BASELINE,GPT,BINF,149950::2024,False,True
BASELINE,GPT,BINF,155650::2024,True,False
BASELINE,GPT,BINF,161580::2024,False,True
BASELINE,GPT,BINF,162120::2024,False,True
BASELINE,GPT,BINF,163280::2024,True,False
BASELINE,GPT,BINF,163560::2024,True,False
BASELINE,GPT,BINF,163730::2024,False,True
BASELINE,GPT,BINF,166090::2024,True,False
BASELINE,GPT,BINF,169330::2024,True,False
BASELINE,GPT,BINF,170030::2024,False,True
BASELINE,GPT,BINF,171010::2024,True,False
BASELINE,GPT,BINF,172670::2024,False,True
BASELINE,GPT,BINF,174880::2024,False,True
BASELINE,GPT,BINF,175140::2024,True,False
BASELINE,GPT,BINF,183490::2024,True,False
BASELINE,GPT,BINF,184230::2024,True,False
BASELINE,GPT,BINF,185750::2024,True,False
BASELINE,GPT,BINF,186230::2024,True,False
BASELINE,GPT,BINF,187790::2024,False,True
BASELINE,GPT,BINF,189300::2024,True,False
BASELINE,GPT,BINF,191410::2024,True,False
BASELINE,GPT,BINF,192410::2024,False,True
BASELINE,GPT,BINF,194700::2024,False,True
BASELINE,GPT,BINF,196700::2024,False,True
BASELINE,GPT,BINF,197140::2024,False,True
BASELINE,GPT,BINF,198440::2024,True,False
BASELINE,GPT,BINF,199150::2024,True,False
BASELINE,GPT,BINF,199480::2024,True,False
BASELINE,GPT,BINF,200130::2024,True,False
BASELINE,GPT,BINF,200350::2024,True,False
BASELINE,GPT,BINF,200710::2024,True,False
BASELINE,GPT,BINF,200880::2024,True,False
